game_play_number,id,sequenceNumber,type.id,type.text,text,awayScore,homeScore,period.number,period.displayValue,clock.displayValue,scoringPlay,scoreValue,team.id,participants.0.athlete.id,participants.1.athlete.id,participants.2.athlete.id,wallclock,shootingPlay,coordinate.x,coordinate.y,game_id,season,seasonType,homeTeamId,homeTeamName,homeTeamMascot,homeTeamAbbrev,homeTeamNameAlt,awayTeamId,awayTeamName,awayTeamMascot,awayTeamAbbrev,awayTeamNameAlt,gameSpread,homeFavorite,gameSpreadAvailable,homeTeamSpread,qtr,time,clock.minutes,clock.seconds,homeTimeoutCalled,awayTimeoutCalled,half,game_half,lag_qtr,lead_qtr,lag_half,lead_half,start.quarter_seconds_remaining,start.half_seconds_remaining,start.game_seconds_remaining,end.quarter_seconds_remaining,end.half_seconds_remaining,end.game_seconds_remaining,period,team,home_color,away_color
6,40158580811,11,92,Jump Shot,Kentavious Caldwell-Pope misses 23-foot three point jumper,0,0,1,1st Quarter,11:22,False,0,7.0,2581018.0,,,2024-04-13T00:11:51Z,True,49,-1,401585808,2024,2,24,San Antonio,Spurs,SA,San Antonio,7,Denver,Nuggets,DEN,Denver,2.5,True,False,2.5,1,11:22,11.0,22.0,False,False,1,1,1.0,1.0,1.0,1.0,682.0,1402.0,2842.0,679.0,1399.0,2839.0,1,away,0022B4,99bfe5
8,40158580813,13,136,Turnaround Bank Jump Shot,Victor Wembanyama makes 6-foot two point shot,0,2,1,1st Quarter,11:12,True,2,24.0,5104157.0,,,2024-04-13T00:12:01Z,True,20,3,401585808,2024,2,24,San Antonio,Spurs,SA,San Antonio,7,Denver,Nuggets,DEN,Denver,2.5,True,False,2.5,1,11:12,11.0,12.0,False,False,1,1,1.0,1.0,1.0,1.0,672.0,1392.0,2832.0,660.0,1380.0,2820.0,1,home,0022B4,99bfe5
9,40158580814,14,132,Step Back Jump Shot,Michael Porter Jr. misses 19-foot step back jumpshot,0,2,1,1st Quarter,11:00,False,0,7.0,4278104.0,,,2024-04-13T00:12:12Z,True,16,17,401585808,2024,2,24,San Antonio,Spurs,SA,San Antonio,7,Denver,Nuggets,DEN,Denver,2.5,True,False,2.5,1,11:00,11.0,0.0,False,False,1,1,1.0,1.0,1.0,1.0,660.0,1380.0,2820.0,660.0,1380.0,2820.0,1,away,0022B4,99bfe5
11,40158580816,16,146,Running Pullup Jump Shot,Victor Wembanyama misses running pullup jump shot,0,2,1,1st Quarter,10:51,False,0,24.0,5104157.0,,,2024-04-13T00:12:21Z,True,38,25,401585808,2024,2,24,San Antonio,Spurs,SA,San Antonio,7,Denver,Nuggets,DEN,Denver,2.5,True,False,2.5,1,10:51,10.0,51.0,False,False,1,1,1.0,1.0,1.0,1.0,651.0,1371.0,2811.0,648.0,1368.0,2808.0,1,home,0022B4,99bfe5
13,40158580818,18,95,Layup Shot,Nikola Jokic makes layup (Jamal Murray assists),2,2,1,1st Quarter,10:43,True,2,7.0,3112335.0,3936299.0,,2024-04-13T00:12:31Z,True,24,0,401585808,2024,2,24,San Antonio,Spurs,SA,San Antonio,7,Denver,Nuggets,DEN,Denver,2.5,True,False,2.5,1,10:43,10.0,43.0,False,False,1,1,1.0,1.0,1.0,1.0,643.0,1363.0,2803.0,627.0,1347.0,2787.0,1,away,0022B4,99bfe5
14,40158580820,20,130,Floating Jump Shot,Sandro Mamukelashvili misses 7-foot two point shot,2,2,1,1st Quarter,10:27,False,0,24.0,4278580.0,,,2024-04-13T00:12:46Z,True,25,8,401585808,2024,2,24,San Antonio,Spurs,SA,San Antonio,7,Denver,Nuggets,DEN,Denver,2.5,True,False,2.5,1,10:27,10.0,27.0,False,False,1,1,1.0,1.0,1.0,1.0,627.0,1347.0,2787.0,627.0,1347.0,2787.0,1,home,0022B4,99bfe5
16,40158580822,22,130,Floating Jump Shot,Nikola Jokic makes 7-foot two point shot (Jamal Murray assists),4,2,1,1st Quarter,10:17,True,2,7.0,3112335.0,3936299.0,,2024-04-13T00:12:56Z,True,25,8,401585808,2024,2,24,San Antonio,Spurs,SA,San Antonio,7,Denver,Nuggets,DEN,Denver,2.5,True,False,2.5,1,10:17,10.0,17.0,False,False,1,1,1.0,1.0,1.0,1.0,617.0,1337.0,2777.0,601.0,1321.0,2761.0,1,away,0022B4,99bfe5
17,40158580824,24,92,Jump Shot,Julian Champagnie makes 23-foot three point jumper (Victor Wembanyama assists),4,5,1,1st Quarter,10:01,True,3,24.0,4592479.0,5104157.0,,2024-04-13T00:13:11Z,True,48,-1,401585808,2024,2,24,San Antonio,Spurs,SA,San Antonio,7,Denver,Nuggets,DEN,Denver,2.5,True,False,2.5,1,10:01,10.0,1.0,False,False,1,1,1.0,1.0,1.0,1.0,601.0,1321.0,2761.0,590.0,1310.0,2750.0,1,home,0022B4,99bfe5
18,40158580826,26,92,Jump Shot,Jamal Murray misses 27-foot three point jumper,4,5,1,1st Quarter,9:50,False,0,7.0,3936299.0,,,2024-04-13T00:13:22Z,True,37,24,401585808,2024,2,24,San Antonio,Spurs,SA,San Antonio,7,Denver,Nuggets,DEN,Denver,2.5,True,False,2.5,1,9:50,9.0,50.0,False,False,1,1,1.0,1.0,1.0,1.0,590.0,1310.0,2750.0,587.0,1307.0,2747.0,1,away,0022B4,99bfe5
20,40158580828,28,146,Running Pullup Jump Shot,Victor Wembanyama misses running pullup jump shot,4,5,1,1st Quarter,9:43,False,0,24.0,5104157.0,,,2024-04-13T00:13:30Z,True,19,26,401585808,2024,2,24,San Antonio,Spurs,SA,San Antonio,7,Denver,Nuggets,DEN,Denver,2.5,True,False,2.5,1,9:43,9.0,43.0,False,False,1,1,1.0,1.0,1.0,1.0,583.0,1303.0,2743.0,580.0,1300.0,2740.0,1,home,0022B4,99bfe5
23,40158580832,32,116,Running Dunk Shot,Victor Wembanyama makes dunk (Blake Wesley assists),4,7,1,1st Quarter,9:34,True,2,24.0,5104157.0,4683935.0,,2024-04-13T00:13:39Z,True,26,1,401585808,2024,2,24,San Antonio,Spurs,SA,San Antonio,7,Denver,Nuggets,DEN,Denver,2.5,True,False,2.5,1,9:34,9.0,34.0,False,False,1,1,1.0,1.0,1.0,1.0,574.0,1294.0,2734.0,554.0,1274.0,2714.0,1,home,0022B4,99bfe5
24,40158580834,34,141,Cutting Layup Shot,Michael Porter Jr. makes layup (Aaron Gordon assists),6,7,1,1st Quarter,9:14,True,2,7.0,4278104.0,3064290.0,,2024-04-13T00:13:59Z,True,25,0,401585808,2024,2,24,San Antonio,Spurs,SA,San Antonio,7,Denver,Nuggets,DEN,Denver,2.5,True,False,2.5,1,9:14,9.0,14.0,False,False,1,1,1.0,1.0,1.0,1.0,554.0,1274.0,2714.0,547.0,1267.0,2707.0,1,away,0022B4,99bfe5
25,40158580836,36,115,Driving Dunk Shot,Blake Wesley makes driving dunk (Tre Jones assists),6,9,1,1st Quarter,9:07,True,2,24.0,4683935.0,4395626.0,,2024-04-13T00:14:05Z,True,25,1,401585808,2024,2,24,San Antonio,Spurs,SA,San Antonio,7,Denver,Nuggets,DEN,Denver,2.5,True,False,2.5,1,9:07,9.0,7.0,False,False,1,1,1.0,1.0,1.0,1.0,547.0,1267.0,2707.0,526.0,1246.0,2686.0,1,home,0022B4,99bfe5
26,40158580838,38,141,Cutting Layup Shot,Nikola Jokic makes 1-foot layup (Jamal Murray assists),8,9,1,1st Quarter,8:46,True,2,7.0,3112335.0,3936299.0,,2024-04-13T00:14:27Z,True,25,1,401585808,2024,2,24,San Antonio,Spurs,SA,San Antonio,7,Denver,Nuggets,DEN,Denver,2.5,True,False,2.5,1,8:46,8.0,46.0,False,False,1,1,1.0,1.0,1.0,1.0,526.0,1246.0,2686.0,509.0,1229.0,2669.0,1,away,0022B4,99bfe5
32,40158580847,47,92,Jump Shot,Victor Wembanyama misses 26-foot three point jumper,8,10,1,1st Quarter,8:06,False,0,24.0,5104157.0,,,2024-04-13T00:16:09Z,True,5,18,401585808,2024,2,24,San Antonio,Spurs,SA,San Antonio,7,Denver,Nuggets,DEN,Denver,2.5,True,False,2.5,1,8:06,8.0,6.0,False,False,1,1,1.0,1.0,1.0,1.0,486.0,1206.0,2646.0,484.0,1204.0,2644.0,1,home,0022B4,99bfe5
34,40158580849,49,92,Jump Shot,Michael Porter Jr. misses 24-foot three point jumper,8,10,1,1st Quarter,7:50,False,0,7.0,4278104.0,,,2024-04-13T00:16:26Z,True,42,18,401585808,2024,2,24,San Antonio,Spurs,SA,San Antonio,7,Denver,Nuggets,DEN,Denver,2.5,True,False,2.5,1,7:50,7.0,50.0,False,False,1,1,1.0,1.0,1.0,1.0,470.0,1190.0,2630.0,463.0,1183.0,2623.0,1,away,0022B4,99bfe5
36,40158580851,51,125,Layup Shot Putback,Nikola Jokic makes two point shot,10,10,1,1st Quarter,7:43,True,2,7.0,3112335.0,,,2024-04-13T00:16:32Z,True,25,0,401585808,2024,2,24,San Antonio,Spurs,SA,San Antonio,7,Denver,Nuggets,DEN,Denver,2.5,True,False,2.5,1,7:43,7.0,43.0,False,False,1,1,1.0,1.0,1.0,1.0,463.0,1183.0,2623.0,456.0,1176.0,2616.0,1,away,0022B4,99bfe5
37,40158580852,52,128,Driving Finger Roll Layup,Tre Jones makes 1-foot two point shot,10,12,1,1st Quarter,7:36,True,2,24.0,4395626.0,,,2024-04-13T00:16:40Z,True,25,2,401585808,2024,2,24,San Antonio,Spurs,SA,San Antonio,7,Denver,Nuggets,DEN,Denver,2.5,True,False,2.5,1,7:36,7.0,36.0,False,False,1,1,1.0,1.0,1.0,1.0,456.0,1176.0,2616.0,446.0,1166.0,2606.0,1,home,0022B4,99bfe5
38,40158580853,53,151,Cutting Dunk Shot,Nikola Jokic makes 2-foot dunk (Kentavious Caldwell-Pope assists),12,12,1,1st Quarter,7:26,True,2,7.0,3112335.0,2581018.0,,2024-04-13T00:16:50Z,True,25,2,401585808,2024,2,24,San Antonio,Spurs,SA,San Antonio,7,Denver,Nuggets,DEN,Denver,2.5,True,False,2.5,1,7:26,7.0,26.0,False,False,1,1,1.0,1.0,1.0,1.0,446.0,1166.0,2606.0,439.0,1159.0,2599.0,1,away,0022B4,99bfe5
40,40158580856,56,132,Step Back Jump Shot,Jamal Murray misses 23-foot step back jumpshot,12,12,1,1st Quarter,7:00,False,0,7.0,3936299.0,,,2024-04-13T00:17:26Z,True,1,0,401585808,2024,2,24,San Antonio,Spurs,SA,San Antonio,7,Denver,Nuggets,DEN,Denver,2.5,True,False,2.5,1,7:00,7.0,0.0,False,False,1,1,1.0,1.0,1.0,1.0,420.0,1140.0,2580.0,419.0,1139.0,2579.0,1,away,0022B4,99bfe5
44,40158580861,61,126,Layup Driving Reverse,Jamal Murray makes two point shot,14,12,1,1st Quarter,6:51,True,2,7.0,3936299.0,,,2024-04-13T00:20:46Z,True,25,1,401585808,2024,2,24,San Antonio,Spurs,SA,San Antonio,7,Denver,Nuggets,DEN,Denver,2.5,True,False,2.5,1,6:51,6.0,51.0,False,False,1,1,1.0,1.0,1.0,1.0,411.0,1131.0,2571.0,398.0,1118.0,2558.0,1,away,0022B4,99bfe5
45,40158580862,62,92,Jump Shot,Sandro Mamukelashvili makes 25-foot three point jumper (Tre Jones assists),14,15,1,1st Quarter,6:38,True,3,24.0,4278580.0,4395626.0,,2024-04-13T00:21:00Z,True,39,22,401585808,2024,2,24,San Antonio,Spurs,SA,San Antonio,7,Denver,Nuggets,DEN,Denver,2.5,True,False,2.5,1,6:38,6.0,38.0,False,False,1,1,1.0,1.0,1.0,1.0,398.0,1118.0,2558.0,383.0,1103.0,2543.0,1,home,0022B4,99bfe5
46,40158580864,64,110,Driving Layup Shot,Jamal Murray makes driving layup,16,15,1,1st Quarter,6:23,True,2,7.0,3936299.0,,,2024-04-13T00:21:16Z,True,25,0,401585808,2024,2,24,San Antonio,Spurs,SA,San Antonio,7,Denver,Nuggets,DEN,Denver,2.5,True,False,2.5,1,6:23,6.0,23.0,False,False,1,1,1.0,1.0,1.0,1.0,383.0,1103.0,2543.0,368.0,1088.0,2528.0,1,away,0022B4,99bfe5
47,40158580865,65,142,Cutting Finger Roll Layup Shot,Sandro Mamukelashvili makes layup (Victor Wembanyama assists),16,17,1,1st Quarter,6:08,True,2,24.0,4278580.0,5104157.0,,2024-04-13T00:21:30Z,True,25,1,401585808,2024,2,24,San Antonio,Spurs,SA,San Antonio,7,Denver,Nuggets,DEN,Denver,2.5,True,False,2.5,1,6:08,6.0,8.0,False,False,1,1,1.0,1.0,1.0,1.0,368.0,1088.0,2528.0,355.0,1075.0,2515.0,1,home,0022B4,99bfe5
48,40158580867,67,144,Driving Floating Jump Shot,Jamal Murray misses driving floating jump shot,16,17,1,1st Quarter,5:55,False,0,7.0,3936299.0,,,2024-04-13T00:21:43Z,True,25,15,401585808,2024,2,24,San Antonio,Spurs,SA,San Antonio,7,Denver,Nuggets,DEN,Denver,2.5,True,False,2.5,1,5:55,5.0,55.0,False,False,1,1,1.0,1.0,1.0,1.0,355.0,1075.0,2515.0,353.0,1073.0,2513.0,1,away,0022B4,99bfe5
58,40158580882,82,132,Step Back Jump Shot,Jamal Murray makes 23-foot step back jumpshot,19,18,1,1st Quarter,5:26,True,3,7.0,3936299.0,,,2024-04-13T00:23:02Z,True,2,6,401585808,2024,2,24,San Antonio,Spurs,SA,San Antonio,7,Denver,Nuggets,DEN,Denver,2.5,True,False,2.5,1,5:26,5.0,26.0,False,False,1,1,1.0,1.0,1.0,1.0,326.0,1046.0,2486.0,304.0,1024.0,2464.0,1,away,0022B4,99bfe5
60,40158580885,85,113,Running Jump Shot,Christian Braun misses 23-foot three point shot,19,18,1,1st Quarter,4:59,False,0,7.0,4431767.0,,,2024-04-13T00:23:29Z,True,2,0,401585808,2024,2,24,San Antonio,Spurs,SA,San Antonio,7,Denver,Nuggets,DEN,Denver,2.5,True,False,2.5,1,4:59,4.0,59.0,False,False,1,1,1.0,1.0,1.0,1.0,299.0,1019.0,2459.0,294.0,1014.0,2454.0,1,away,0022B4,99bfe5
62,40158580887,87,92,Jump Shot,Devonte' Graham misses 24-foot three point jumper,19,18,1,1st Quarter,4:45,False,0,24.0,3133601.0,,,2024-04-13T00:23:43Z,True,1,7,401585808,2024,2,24,San Antonio,Spurs,SA,San Antonio,7,Denver,Nuggets,DEN,Denver,2.5,True,False,2.5,1,4:45,4.0,45.0,False,False,1,1,1.0,1.0,1.0,1.0,285.0,1005.0,2445.0,282.0,1002.0,2442.0,1,home,0022B4,99bfe5
64,40158580889,89,92,Jump Shot,Zach Collins makes 25-foot three point jumper (Devonte' Graham assists),19,21,1,1st Quarter,4:38,True,3,24.0,4066650.0,3133601.0,,2024-04-13T00:23:51Z,True,15,24,401585808,2024,2,24,San Antonio,Spurs,SA,San Antonio,7,Denver,Nuggets,DEN,Denver,2.5,True,False,2.5,1,4:38,4.0,38.0,False,False,1,1,1.0,1.0,1.0,1.0,278.0,998.0,2438.0,261.0,981.0,2421.0,1,home,0022B4,99bfe5
65,40158580891,91,132,Step Back Jump Shot,Jamal Murray makes 25-foot step back jumpshot,22,21,1,1st Quarter,4:21,True,3,7.0,3936299.0,,,2024-04-13T00:24:07Z,True,19,25,401585808,2024,2,24,San Antonio,Spurs,SA,San Antonio,7,Denver,Nuggets,DEN,Denver,2.5,True,False,2.5,1,4:21,4.0,21.0,False,False,1,1,1.0,1.0,1.0,1.0,261.0,981.0,2421.0,251.0,971.0,2411.0,1,away,0022B4,99bfe5
69,40158580897,97,131,Pullup Jump Shot,Kentavious Caldwell-Pope misses 14-foot pullup jump shot,22,21,1,1st Quarter,4:00,False,0,7.0,2581018.0,,,2024-04-13T00:24:53Z,True,13,8,401585808,2024,2,24,San Antonio,Spurs,SA,San Antonio,7,Denver,Nuggets,DEN,Denver,2.5,True,False,2.5,1,4:00,4.0,0.0,False,False,1,1,1.0,1.0,1.0,1.0,240.0,960.0,2400.0,237.0,957.0,2397.0,1,away,0022B4,99bfe5
71,40158580899,99,92,Jump Shot,Zach Collins makes 26-foot three point jumper (Blake Wesley assists),22,24,1,1st Quarter,3:50,True,3,24.0,4066650.0,4683935.0,,2024-04-13T00:25:02Z,True,10,22,401585808,2024,2,24,San Antonio,Spurs,SA,San Antonio,7,Denver,Nuggets,DEN,Denver,2.5,True,False,2.5,1,3:50,3.0,50.0,False,False,1,1,1.0,1.0,1.0,1.0,230.0,950.0,2390.0,215.0,935.0,2375.0,1,home,0022B4,99bfe5
72,401585808101,101,92,Jump Shot,Christian Braun misses 26-foot three point jumper,22,24,1,1st Quarter,3:35,False,0,7.0,4431767.0,,,2024-04-13T00:25:17Z,True,8,20,401585808,2024,2,24,San Antonio,Spurs,SA,San Antonio,7,Denver,Nuggets,DEN,Denver,2.5,True,False,2.5,1,3:35,3.0,35.0,False,False,1,1,1.0,1.0,1.0,1.0,215.0,935.0,2375.0,210.0,930.0,2370.0,1,away,0022B4,99bfe5
74,401585808103,103,125,Layup Shot Putback,Peyton Watson makes two point shot,24,24,1,1st Quarter,3:30,True,2,7.0,4576087.0,,,2024-04-13T00:25:22Z,True,25,0,401585808,2024,2,24,San Antonio,Spurs,SA,San Antonio,7,Denver,Nuggets,DEN,Denver,2.5,True,False,2.5,1,3:30,3.0,30.0,False,False,1,1,1.0,1.0,1.0,1.0,210.0,930.0,2370.0,199.0,919.0,2359.0,1,away,0022B4,99bfe5
75,401585808104,104,92,Jump Shot,Sidy Cissoko misses 25-foot three point jumper,24,24,1,1st Quarter,3:19,False,0,24.0,5081727.0,,,2024-04-13T00:25:33Z,True,12,22,401585808,2024,2,24,San Antonio,Spurs,SA,San Antonio,7,Denver,Nuggets,DEN,Denver,2.5,True,False,2.5,1,3:19,3.0,19.0,False,False,1,1,1.0,1.0,1.0,1.0,199.0,919.0,2359.0,194.0,914.0,2354.0,1,home,0022B4,99bfe5
77,401585808106,106,92,Jump Shot,Kentavious Caldwell-Pope makes 24-foot three point jumper (Christian Braun assists),27,24,1,1st Quarter,3:09,True,3,7.0,2581018.0,4431767.0,,2024-04-13T00:25:42Z,True,4,12,401585808,2024,2,24,San Antonio,Spurs,SA,San Antonio,7,Denver,Nuggets,DEN,Denver,2.5,True,False,2.5,1,3:09,3.0,9.0,False,False,1,1,1.0,1.0,1.0,1.0,189.0,909.0,2349.0,163.0,883.0,2323.0,1,away,0022B4,99bfe5
78,401585808108,108,114,Turnaround Jump Shot,Sandro Mamukelashvili makes 10-foot two point shot (Blake Wesley assists),27,26,1,1st Quarter,2:43,True,2,24.0,4278580.0,4683935.0,,2024-04-13T00:26:09Z,True,27,10,401585808,2024,2,24,San Antonio,Spurs,SA,San Antonio,7,Denver,Nuggets,DEN,Denver,2.5,True,False,2.5,1,2:43,2.0,43.0,False,False,1,1,1.0,1.0,1.0,1.0,163.0,883.0,2323.0,143.0,863.0,2303.0,1,home,0022B4,99bfe5
79,401585808109,109,128,Driving Finger Roll Layup,Christian Braun misses two point shot,27,26,1,1st Quarter,2:23,False,0,7.0,4431767.0,,,2024-04-13T00:26:29Z,True,25,1,401585808,2024,2,24,San Antonio,Spurs,SA,San Antonio,7,Denver,Nuggets,DEN,Denver,2.5,True,False,2.5,1,2:23,2.0,23.0,False,False,1,1,1.0,1.0,1.0,1.0,143.0,863.0,2303.0,143.0,863.0,2303.0,1,away,0022B4,99bfe5
88,401585808120,120,114,Turnaround Jump Shot,Victor Wembanyama makes 5-foot two point shot,27,28,1,1st Quarter,1:58,True,2,24.0,5104157.0,,,2024-04-13T00:30:15Z,True,28,5,401585808,2024,2,24,San Antonio,Spurs,SA,San Antonio,7,Denver,Nuggets,DEN,Denver,2.5,True,False,2.5,1,1:58,1.0,58.0,False,False,1,1,1.0,1.0,1.0,1.0,118.0,838.0,2278.0,104.0,824.0,2264.0,1,home,0022B4,99bfe5
91,401585808123,123,92,Jump Shot,Nikola Jokic makes 22-foot three point jumper (Reggie Jackson assists),31,28,1,1st Quarter,1:38,True,3,7.0,3112335.0,6443.0,,2024-04-13T00:31:18Z,True,3,5,401585808,2024,2,24,San Antonio,Spurs,SA,San Antonio,7,Denver,Nuggets,DEN,Denver,2.5,True,False,2.5,1,1:38,1.0,38.0,False,False,1,1,1.0,1.0,1.0,1.0,98.0,818.0,2258.0,81.0,801.0,2241.0,1,away,0022B4,99bfe5
92,401585808125,125,131,Pullup Jump Shot,Devonte' Graham misses 25-foot three point pullup jump shot,31,28,1,1st Quarter,1:21,False,0,24.0,3133601.0,,,2024-04-13T00:31:36Z,True,41,20,401585808,2024,2,24,San Antonio,Spurs,SA,San Antonio,7,Denver,Nuggets,DEN,Denver,2.5,True,False,2.5,1,1:21,1.0,21.0,False,False,1,1,1.0,1.0,1.0,1.0,81.0,801.0,2241.0,75.0,795.0,2235.0,1,home,0022B4,99bfe5
94,401585808127,127,94,Tip Shot,Sidy Cissoko makes tip shot,31,30,1,1st Quarter,1:15,True,2,24.0,5081727.0,,,2024-04-13T00:31:41Z,True,25,0,401585808,2024,2,24,San Antonio,Spurs,SA,San Antonio,7,Denver,Nuggets,DEN,Denver,2.5,True,False,2.5,1,1:15,1.0,15.0,False,False,1,1,1.0,1.0,1.0,1.0,75.0,795.0,2235.0,71.0,791.0,2231.0,1,home,0022B4,99bfe5
95,401585808128,128,92,Jump Shot,Justin Holiday misses 23-foot three point jumper,31,30,1,1st Quarter,1:11,False,0,7.0,2284101.0,,,2024-04-13T00:31:45Z,True,2,0,401585808,2024,2,24,San Antonio,Spurs,SA,San Antonio,7,Denver,Nuggets,DEN,Denver,2.5,True,False,2.5,1,1:11,1.0,11.0,False,False,1,1,1.0,1.0,1.0,1.0,71.0,791.0,2231.0,64.0,784.0,2224.0,1,away,0022B4,99bfe5
97,401585808130,130,137,Turnaround Fade Away Jump Shot,Victor Wembanyama makes 14-foot two point shot,31,32,1,1st Quarter,0:47.2,True,2,24.0,5104157.0,,,2024-04-13T00:32:10Z,True,10,1,401585808,2024,2,24,San Antonio,Spurs,SA,San Antonio,7,Denver,Nuggets,DEN,Denver,2.5,True,False,2.5,1,0:47.2,0.0,47.20000076293945,False,False,1,1,1.0,1.0,1.0,1.0,47.20000076293945,767.2000122070312,2207.199951171875,41.0,761.0,2201.0,1,home,0022B4,99bfe5
99,401585808135,135,131,Pullup Jump Shot,Peyton Watson misses 15-foot pullup jump shot,31,32,1,1st Quarter,0:31.1,False,0,7.0,4576087.0,,,2024-04-13T00:32:50Z,True,40,-1,401585808,2024,2,24,San Antonio,Spurs,SA,San Antonio,7,Denver,Nuggets,DEN,Denver,2.5,True,False,2.5,1,0:31.1,0.0,31.100000381469727,False,False,1,1,1.0,1.0,1.0,1.0,31.100000381469727,751.0999755859375,2191.10009765625,28.100000381469727,748.0999755859375,2188.10009765625,1,away,0022B4,99bfe5
